year,code,amount,name,topname,depname,depcat,cat,ref
2014,0505100204,2380000,行政訴訟費,規費收入,最高行政法院,司法規費收入,,3.27.1.1
2014,0505100305,58000,資料使用費,規費收入,最高行政法院,使用規費收入,,3.27.2.1
2014,0505100312,NaN,場地設施使用費,規費收入,最高行政法院,使用規費收入,,3.27.2.2
2014,0505110204,14897000,行政訴訟費,規費收入,臺北高等行政法院,司法規費收入,,3.28.1.1
2014,0505110305,241000,資料使用費,規費收入,臺北高等行政法院,使用規費收入,,3.28.2.1
2014,0505110312,NaN,場地設施使用費,規費收入,臺北高等行政法院,使用規費收入,,3.28.2.2
2014,0505120204,3795000,行政訴訟費,規費收入,臺中高等行政法院,司法規費收入,,3.29.1.1
2014,0505120305,88000,資料使用費,規費收入,臺中高等行政法院,使用規費收入,,3.29.2.1
2014,0505120312,NaN,場地設施使用費,規費收入,臺中高等行政法院,使用規費收入,,3.29.2.2
2014,0505130204,3399000,行政訴訟費,規費收入,高雄高等行政法院,司法規費收入,,3.30.1.1
2014,0505130305,89000,資料使用費,規費收入,高雄高等行政法院,使用規費收入,,3.30.2.1
2014,0505130312,NaN,場地設施使用費,規費收入,高雄高等行政法院,使用規費收入,,3.30.2.2
2014,0505200312,NaN,場地設施使用費,規費收入,公務員懲戒委員會,使用規費收入,,3.31.1.1
2014,0505250312,NaN,場地設施使用費,規費收入,法官學院,使用規費收入,,3.32.1.1
2014,0505260201,56146000,民事訴訟費,規費收入,智慧財產法院,司法規費收入,,3.33.1.1
2014,0505260202,4000,非訟事件費,規費收入,智慧財產法院,司法規費收入,,3.33.1.2
2014,0505260204,2193000,行政訴訟費,規費收入,智慧財產法院,司法規費收入,,3.33.1.3
2014,0505260305,201000,資料使用費,規費收入,智慧財產法院,使用規費收入,,3.33.2.1
2014,0505260312,NaN,場地設施使用費,規費收入,智慧財產法院,使用規費收入,,3.33.2.2
2014,0505300201,333970000,民事訴訟費,規費收入,臺灣高等法院,司法規費收入,,3.34.1.1
2014,0505300305,4864000,資料使用費,規費收入,臺灣高等法院,使用規費收入,,3.34.2.1
2014,0505300312,NaN,場地設施使用費,規費收入,臺灣高等法院,使用規費收入,,3.34.2.2
2014,0505310201,65982000,民事訴訟費,規費收入,臺灣高等法院臺中分院,司法規費收入,,3.35.1.1
2014,0505310305,1256000,資料使用費,規費收入,臺灣高等法院臺中分院,使用規費收入,,3.35.2.1
2014,0505310312,NaN,場地設施使用費,規費收入,臺灣高等法院臺中分院,使用規費收入,,3.35.2.2
2014,0505320201,34510000,民事訴訟費,規費收入,臺灣高等法院臺南分院,司法規費收入,,3.36.1.1
2014,0505320305,662000,資料使用費,規費收入,臺灣高等法院臺南分院,使用規費收入,,3.36.2.1
2014,0505320312,NaN,場地設施使用費,規費收入,臺灣高等法院臺南分院,使用規費收入,,3.36.2.2
2014,0505330201,46285000,民事訴訟費,規費收入,臺灣高等法院高雄分院,司法規費收入,,3.37.1.1
2014,0505330305,1440000,資料使用費,規費收入,臺灣高等法院高雄分院,使用規費收入,,3.37.2.1
2014,0505330312,NaN,場地設施使用費,規費收入,臺灣高等法院高雄分院,使用規費收入,,3.37.2.2
2014,0505340201,4856000,民事訴訟費,規費收入,臺灣高等法院花蓮分院,司法規費收入,,3.38.1.1
2014,0505340305,206000,資料使用費,規費收入,臺灣高等法院花蓮分院,使用規費收入,,3.38.2.1
2014,0505340312,NaN,場地設施使用費,規費收入,臺灣高等法院花蓮分院,使用規費收入,,3.38.2.2
2014,0505410201,1434939000,民事訴訟費,規費收入,臺灣臺北地方法院,司法規費收入,,3.39.1.1
2014,0505410202,27767000,非訟事件費,規費收入,臺灣臺北地方法院,司法規費收入,,3.39.1.2
2014,0505410203,13847000,公證費,規費收入,臺灣臺北地方法院,司法規費收入,,3.39.1.3
2014,0505410204,975000,行政訴訟費,規費收入,臺灣臺北地方法院,司法規費收入,,3.39.1.4
2014,0505410305,7050000,資料使用費,規費收入,臺灣臺北地方法院,使用規費收入,,3.39.2.1
2014,0505410312,NaN,場地設施使用費,規費收入,臺灣臺北地方法院,使用規費收入,,3.39.2.2
2014,0505420201,401439000,民事訴訟費,規費收入,臺灣士林地方法院,司法規費收入,,3.40.1.1
2014,0505420202,11570000,非訟事件費,規費收入,臺灣士林地方法院,司法規費收入,,3.40.1.2
2014,0505420203,11974000,公證費,規費收入,臺灣士林地方法院,司法規費收入,,3.40.1.3
2014,0505420204,160000,行政訴訟費,規費收入,臺灣士林地方法院,司法規費收入,,3.40.1.4
2014,0505420305,2443000,資料使用費,規費收入,臺灣士林地方法院,使用規費收入,,3.40.2.1
2014,0505420312,NaN,場地設施使用費,規費收入,臺灣士林地方法院,使用規費收入,,3.40.2.2
2014,0505430201,603102000,民事訴訟費,規費收入,臺灣新北地方法院,司法規費收入,,3.41.1.1
2014,0505430202,13194000,非訟事件費,規費收入,臺灣新北地方法院,司法規費收入,,3.41.1.2
2014,0505430203,9146000,公證費,規費收入,臺灣新北地方法院,司法規費收入,,3.41.1.3
2014,0505430204,631000,行政訴訟費,規費收入,臺灣新北地方法院,司法規費收入,,3.41.1.4
2014,0505430305,3743000,資料使用費,規費收入,臺灣新北地方法院,使用規費收入,,3.41.2.1
2014,0505430312,NaN,場地設施使用費,規費收入,臺灣新北地方法院,使用規費收入,,3.41.2.2
2014,0505470201,417202000,民事訴訟費,規費收入,臺灣桃園地方法院,司法規費收入,,3.42.1.1
2014,0505470202,20347000,非訟事件費,規費收入,臺灣桃園地方法院,司法規費收入,,3.42.1.2
2014,0505470203,11644000,公證費,規費收入,臺灣桃園地方法院,司法規費收入,,3.42.1.3
2014,0505470204,542000,行政訴訟費,規費收入,臺灣桃園地方法院,司法規費收入,,3.42.1.4
2014,0505470305,3429000,資料使用費,規費收入,臺灣桃園地方法院,使用規費收入,,3.42.2.1
2014,0505470312,NaN,場地設施使用費,規費收入,臺灣桃園地方法院,使用規費收入,,3.42.2.2
2014,0505480201,164652000,民事訴訟費,規費收入,臺灣新竹地方法院,司法規費收入,,3.43.1.1
2014,0505480202,4728000,非訟事件費,規費收入,臺灣新竹地方法院,司法規費收入,,3.43.1.2
2014,0505480203,5208000,公證費,規費收入,臺灣新竹地方法院,司法規費收入,,3.43.1.3
2014,0505480204,112000,行政訴訟費,規費收入,臺灣新竹地方法院,司法規費收入,,3.43.1.4
2014,0505480305,1620000,資料使用費,規費收入,臺灣新竹地方法院,使用規費收入,,3.43.2.1
2014,0505480312,NaN,場地設施使用費,規費收入,臺灣新竹地方法院,使用規費收入,,3.43.2.2
2014,0505490201,65159000,民事訴訟費,規費收入,臺灣苗栗地方法院,司法規費收入,,3.44.1.1
2014,0505490202,2372000,非訟事件費,規費收入,臺灣苗栗地方法院,司法規費收入,,3.44.1.2
2014,0505490203,2213000,公證費,規費收入,臺灣苗栗地方法院,司法規費收入,,3.44.1.3
2014,0505490204,376000,行政訴訟費,規費收入,臺灣苗栗地方法院,司法規費收入,,3.44.1.4
2014,0505490305,599000,資料使用費,規費收入,臺灣苗栗地方法院,使用規費收入,,3.44.2.1
2014,0505490312,NaN,場地設施使用費,規費收入,臺灣苗栗地方法院,使用規費收入,,3.44.2.2
2014,0505500201,497820000,民事訴訟費,規費收入,臺灣臺中地方法院,司法規費收入,,3.45.1.1
2014,0505500202,23639000,非訟事件費,規費收入,臺灣臺中地方法院,司法規費收入,,3.45.1.2
2014,0505500203,9889000,公證費,規費收入,臺灣臺中地方法院,司法規費收入,,3.45.1.3
2014,0505500204,316000,行政訴訟費,規費收入,臺灣臺中地方法院,司法規費收入,,3.45.1.4
2014,0505500305,3890000,資料使用費,規費收入,臺灣臺中地方法院,使用規費收入,,3.45.2.1
2014,0505500312,NaN,場地設施使用費,規費收入,臺灣臺中地方法院,使用規費收入,,3.45.2.2
2014,0505510201,57564000,民事訴訟費,規費收入,臺灣南投地方法院,司法規費收入,,3.46.1.1
2014,0505510202,2591000,非訟事件費,規費收入,臺灣南投地方法院,司法規費收入,,3.46.1.2
2014,0505510203,4214000,公證費,規費收入,臺灣南投地方法院,司法規費收入,,3.46.1.3
2014,0505510204,27000,行政訴訟費,規費收入,臺灣南投地方法院,司法規費收入,,3.46.1.4
2014,0505510305,522000,資料使用費,規費收入,臺灣南投地方法院,使用規費收入,,3.46.2.1
2014,0505510312,NaN,場地設施使用費,規費收入,臺灣南投地方法院,使用規費收入,,3.46.2.2
2014,0505520201,132964000,民事訴訟費,規費收入,臺灣彰化地方法院,司法規費收入,,3.47.1.1
2014,0505520202,4950000,非訟事件費,規費收入,臺灣彰化地方法院,司法規費收入,,3.47.1.2
2014,0505520203,4500000,公證費,規費收入,臺灣彰化地方法院,司法規費收入,,3.47.1.3
2014,0505520204,635000,行政訴訟費,規費收入,臺灣彰化地方法院,司法規費收入,,3.47.1.4
2014,0505520305,1518000,資料使用費,規費收入,臺灣彰化地方法院,使用規費收入,,3.47.2.1
2014,0505520312,NaN,場地設施使用費,規費收入,臺灣彰化地方法院,使用規費收入,,3.47.2.2
2014,0505530201,66355000,民事訴訟費,規費收入,臺灣雲林地方法院,司法規費收入,,3.48.1.1
2014,0505530202,3250000,非訟事件費,規費收入,臺灣雲林地方法院,司法規費收入,,3.48.1.2
2014,0505530203,2700000,公證費,規費收入,臺灣雲林地方法院,司法規費收入,,3.48.1.3
2014,0505530204,223000,行政訴訟費,規費收入,臺灣雲林地方法院,司法規費收入,,3.48.1.4
2014,0505530305,760000,資料使用費,規費收入,臺灣雲林地方法院,使用規費收入,,3.48.2.1
2014,0505530312,NaN,場地設施使用費,規費收入,臺灣雲林地方法院,使用規費收入,,3.48.2.2
2014,0505540201,100975000,民事訴訟費,規費收入,臺灣嘉義地方法院,司法規費收入,,3.49.1.1
2014,0505540202,4300000,非訟事件費,規費收入,臺灣嘉義地方法院,司法規費收入,,3.49.1.2
2014,0505540203,2800000,公證費,規費收入,臺灣嘉義地方法院,司法規費收入,,3.49.1.3
2014,0505540204,175000,行政訴訟費,規費收入,臺灣嘉義地方法院,司法規費收入,,3.49.1.4
2014,0505540305,810000,資料使用費,規費收入,臺灣嘉義地方法院,使用規費收入,,3.49.2.1
2014,0505540312,NaN,場地設施使用費,規費收入,臺灣嘉義地方法院,使用規費收入,,3.49.2.2
2014,0505560201,259180000,民事訴訟費,規費收入,臺灣臺南地方法院,司法規費收入,,3.50.1.1
2014,0505560202,10000000,非訟事件費,規費收入,臺灣臺南地方法院,司法規費收入,,3.50.1.2
2014,0505560203,7000000,公證費,規費收入,臺灣臺南地方法院,司法規費收入,,3.50.1.3
2014,0505560204,270000,行政訴訟費,規費收入,臺灣臺南地方法院,司法規費收入,,3.50.1.4
2014,0505560305,1690000,資料使用費,規費收入,臺灣臺南地方法院,使用規費收入,,3.50.2.1
2014,0505560312,NaN,場地設施使用費,規費收入,臺灣臺南地方法院,使用規費收入,,3.50.2.2
2014,0505580201,473716000,民事訴訟費,規費收入,臺灣高雄地方法院,司法規費收入,,3.51.1.1
2014,0505580202,16860000,非訟事件費,規費收入,臺灣高雄地方法院,司法規費收入,,3.51.1.2
2014,0505580203,9282000,公證費,規費收入,臺灣高雄地方法院,司法規費收入,,3.51.1.3
2014,0505580204,420000,行政訴訟費,規費收入,臺灣高雄地方法院,司法規費收入,,3.51.1.4
2014,0505580305,5020000,資料使用費,規費收入,臺灣高雄地方法院,使用規費收入,,3.51.2.1
2014,0505580312,NaN,場地設施使用費,規費收入,臺灣高雄地方法院,使用規費收入,,3.51.2.2
2014,0505590201,93711000,民事訴訟費,規費收入,臺灣屏東地方法院,司法規費收入,,3.52.1.1
2014,0505590202,3535000,非訟事件費,規費收入,臺灣屏東地方法院,司法規費收入,,3.52.1.2
2014,0505590203,5800000,公證費,規費收入,臺灣屏東地方法院,司法規費收入,,3.52.1.3
2014,0505590204,200000,行政訴訟費,規費收入,臺灣屏東地方法院,司法規費收入,,3.52.1.4
2014,0505590305,1060000,資料使用費,規費收入,臺灣屏東地方法院,使用規費收入,,3.52.2.1
2014,0505590312,NaN,場地設施使用費,規費收入,臺灣屏東地方法院,使用規費收入,,3.52.2.2
2014,0505600201,44340000,民事訴訟費,規費收入,臺灣臺東地方法院,司法規費收入,,3.53.1.1
2014,0505600202,1900000,非訟事件費,規費收入,臺灣臺東地方法院,司法規費收入,,3.53.1.2
2014,0505600203,2650000,公證費,規費收入,臺灣臺東地方法院,司法規費收入,,3.53.1.3
2014,0505600204,180000,行政訴訟費,規費收入,臺灣臺東地方法院,司法規費收入,,3.53.1.4
2014,0505600305,350000,資料使用費,規費收入,臺灣臺東地方法院,使用規費收入,,3.53.2.1
2014,0505600312,NaN,場地設施使用費,規費收入,臺灣臺東地方法院,使用規費收入,,3.53.2.2
2014,0505610201,47218000,民事訴訟費,規費收入,臺灣花蓮地方法院,司法規費收入,,3.54.1.1
2014,0505610202,1817000,非訟事件費,規費收入,臺灣花蓮地方法院,司法規費收入,,3.54.1.2
2014,0505610203,515000,公證費,規費收入,臺灣花蓮地方法院,司法規費收入,,3.54.1.3
2014,0505610204,54000,行政訴訟費,規費收入,臺灣花蓮地方法院,司法規費收入,,3.54.1.4
2014,0505610305,569000,資料使用費,規費收入,臺灣花蓮地方法院,使用規費收入,,3.54.2.1
2014,0505610312,NaN,場地設施使用費,規費收入,臺灣花蓮地方法院,使用規費收入,,3.54.2.2
2014,0505620201,49641000,民事訴訟費,規費收入,臺灣宜蘭地方法院,司法規費收入,,3.55.1.1
2014,0505620202,2215000,非訟事件費,規費收入,臺灣宜蘭地方法院,司法規費收入,,3.55.1.2
2014,0505620203,4065000,公證費,規費收入,臺灣宜蘭地方法院,司法規費收入,,3.55.1.3
2014,0505620204,120000,行政訴訟費,規費收入,臺灣宜蘭地方法院,司法規費收入,,3.55.1.4
2014,0505620305,454000,資料使用費,規費收入,臺灣宜蘭地方法院,使用規費收入,,3.55.2.1
2014,0505620312,NaN,場地設施使用費,規費收入,臺灣宜蘭地方法院,使用規費收入,,3.55.2.2
2014,0505630201,103079000,民事訴訟費,規費收入,臺灣基隆地方法院,司法規費收入,,3.56.1.1
2014,0505630202,3000000,非訟事件費,規費收入,臺灣基隆地方法院,司法規費收入,,3.56.1.2
2014,0505630203,2840000,公證費,規費收入,臺灣基隆地方法院,司法規費收入,,3.56.1.3
2014,0505630204,150000,行政訴訟費,規費收入,臺灣基隆地方法院,司法規費收入,,3.56.1.4
2014,0505630305,610000,資料使用費,規費收入,臺灣基隆地方法院,使用規費收入,,3.56.2.1
2014,0505630312,NaN,場地設施使用費,規費收入,臺灣基隆地方法院,使用規費收入,,3.56.2.2
2014,0505640201,8460000,民事訴訟費,規費收入,臺灣澎湖地方法院,司法規費收入,,3.57.1.1
2014,0505640202,595000,非訟事件費,規費收入,臺灣澎湖地方法院,司法規費收入,,3.57.1.2
2014,0505640203,970000,公證費,規費收入,臺灣澎湖地方法院,司法規費收入,,3.57.1.3
2014,0505640204,27000,行政訴訟費,規費收入,臺灣澎湖地方法院,司法規費收入,,3.57.1.4
2014,0505640305,139000,資料使用費,規費收入,臺灣澎湖地方法院,使用規費收入,,3.57.2.1
2014,0505640312,NaN,場地設施使用費,規費收入,臺灣澎湖地方法院,使用規費收入,,3.57.2.2
2014,0505800201,17122000,民事訴訟費,規費收入,臺灣高雄少年及家事法院,司法規費收入,,3.58.1.1
2014,0505800202,7400000,非訟事件費,規費收入,臺灣高雄少年及家事法院,司法規費收入,,3.58.1.2
2014,0505800305,216000,資料使用費,規費收入,臺灣高雄少年及家事法院,使用規費收入,,3.58.2.1
2014,0505800312,NaN,場地設施使用費,規費收入,臺灣高雄少年及家事法院,使用規費收入,,3.58.2.2
2014,0505900201,800000,民事訴訟費,規費收入,福建高等法院金門分院,司法規費收入,,3.59.1.1
2014,0505900305,40000,資料使用費,規費收入,福建高等法院金門分院,使用規費收入,,3.59.2.1
2014,0505900312,NaN,場地設施使用費,規費收入,福建高等法院金門分院,使用規費收入,,3.59.2.2
2014,0505910201,11873000,民事訴訟費,規費收入,福建金門地方法院,司法規費收入,,3.60.1.1
2014,0505910202,440000,非訟事件費,規費收入,福建金門地方法院,司法規費收入,,3.60.1.2
2014,0505910203,1220000,公證費,規費收入,福建金門地方法院,司法規費收入,,3.60.1.3
2014,0505910204,12000,行政訴訟費,規費收入,福建金門地方法院,司法規費收入,,3.60.1.4
2014,0505910305,325000,資料使用費,規費收入,福建金門地方法院,使用規費收入,,3.60.2.1
2014,0505910312,NaN,場地設施使用費,規費收入,福建金門地方法院,使用規費收入,,3.60.2.2
2014,0505930201,1086000,民事訴訟費,規費收入,福建連江地方法院,司法規費收入,,3.61.1.1
2014,0505930202,23000,非訟事件費,規費收入,福建連江地方法院,司法規費收入,,3.61.1.2
2014,0505930203,110000,公證費,規費收入,福建連江地方法院,司法規費收入,,3.61.1.3
2014,0505930204,9000,行政訴訟費,規費收入,福建連江地方法院,司法規費收入,,3.61.1.4
2014,0505930305,10000,資料使用費,規費收入,福建連江地方法院,使用規費收入,,3.61.2.1
2014,0506010102,31750000,證照費,規費收入,考試院,行政規費收入,,3.62.1.1
2014,0506010305,NaN,資料使用費,規費收入,考試院,使用規費收入,,3.62.2.1
2014,0506010312,NaN,場地設施使用費,規費收入,考試院,使用規費收入,,3.62.2.2
2014,0506100305,NaN,資料使用費,規費收入,考選部,使用規費收入,,3.63.1.1
2014,0506100312,NaN,場地設施使用費,規費收入,考選部,使用規費收入,,3.63.1.2
2014,0506200305,NaN,資料使用費,規費收入,銓敘部,使用規費收入,,3.64.1.1
2014,0506200312,NaN,場地設施使用費,規費收入,銓敘部,使用規費收入,,3.64.1.2
2014,0506200313,NaN,服務費,規費收入,銓敘部,使用規費收入,,3.64.1.3
2014,0506300305,NaN,資料使用費,規費收入,公務人員保障暨培訓委員會,使用規費收入,,3.65.1.1
2014,0506300312,NaN,場地設施使用費,規費收入,公務人員保障暨培訓委員會,使用規費收入,,3.65.1.2
2014,0506400305,NaN,資料使用費,規費收入,國家文官學院及所屬,使用規費收入,,3.66.1.1
2014,0506400312,NaN,場地設施使用費,規費收入,國家文官學院及所屬,使用規費收入,,3.66.1.2
2014,0506500312,NaN,場地設施使用費,規費收入,公務人員退休撫卹基金監理委員會,使用規費收入,,3.67.1.1
2014,0507010305,NaN,資料使用費,規費收入,監察院,使用規費收入,,3.68.1.1
2014,0507010312,NaN,場地設施使用費,規費收入,監察院,使用規費收入,,3.68.1.2
2014,0507100305,NaN,資料使用費,規費收入,審計部,使用規費收入,,3.69.1.1
2014,0507100312,NaN,場地設施使用費,規費收入,審計部,使用規費收入,,3.69.1.2
2014,0507600312,NaN,場地設施使用費,規費收入,審計部臺北市審計處,使用規費收入,,3.70.1.1
2014,0507620312,NaN,場地設施使用費,規費收入,審計部新北市審計處,使用規費收入,,3.71.1.1
2014,0507640312,NaN,場地設施使用費,規費收入,審計部臺中市審計處,使用規費收入,,3.72.1.1
2014,0507660312,NaN,場地設施使用費,規費收入,審計部臺南市審計處,使用規費收入,,3.73.1.1
2014,0507700312,NaN,場地設施使用費,規費收入,審計部高雄市審計處,使用規費收入,,3.74.1.1
2014,0508010101,1976000,審查費,規費收入,內政部,行政規費收入,,3.75.1.1
2014,0508010102,16797000,證照費,規費收入,內政部,行政規費收入,,3.75.1.2
2014,0508010305,12344000,資料使用費,規費收入,內政部,使用規費收入,,3.75.2.1
2014,0508010312,NaN,場地設施使用費,規費收入,內政部,使用規費收入,,3.75.2.2
2014,0508010313,12770000,服務費,規費收入,內政部,使用規費收入,,3.75.2.3
2014,0508110101,28330000,審查費,規費收入,營建署及所屬,行政規費收入,,3.76.1.1
2014,0508110102,12720000,證照費,規費收入,營建署及所屬,行政規費收入,,3.76.1.2
2014,0508110103,5980000,登記費,規費收入,營建署及所屬,行政規費收入,,3.76.1.3
2014,0508110105,515000,許可費,規費收入,營建署及所屬,行政規費收入,,3.76.1.4
2014,0508110305,700000,資料使用費,規費收入,營建署及所屬,使用規費收入,,3.76.2.1
2014,0508110312,25770000,場地設施使用費,規費收入,營建署及所屬,使用規費收入,,3.76.2.2
2014,0508210101,42000,審查費,規費收入,警政署及所屬,行政規費收入,,3.77.1.1
2014,0508210102,NaN,證照費,規費收入,警政署及所屬,行政規費收入,,3.77.1.2
2014,0508210104,12000000,考試報名費,規費收入,警政署及所屬,行政規費收入,,3.77.1.3
2014,0508210305,NaN,資料使用費,規費收入,警政署及所屬,使用規費收入,,3.77.2.1
2014,0508210312,3854000,場地設施使用費,規費收入,警政署及所屬,使用規費收入,,3.77.2.2
2014,0508410104,8440000,考試報名費,規費收入,中央警察大學,行政規費收入,,3.78.1.1
2014,0508410305,NaN,資料使用費,規費收入,中央警察大學,使用規費收入,,3.78.2.1
2014,0508410312,NaN,場地設施使用費,規費收入,中央警察大學,使用規費收入,,3.78.2.2
2014,0508410313,900000,服務費,規費收入,中央警察大學,使用規費收入,,3.78.2.3
2014,0508510101,112580000,審查費,規費收入,消防署及所屬,行政規費收入,,3.79.1.1
2014,0508510102,105000,證照費,規費收入,消防署及所屬,行政規費收入,,3.79.1.2
2014,0508510312,NaN,場地設施使用費,規費收入,消防署及所屬,使用規費收入,,3.79.2.1
2014,0508550305,NaN,資料使用費,規費收入,役政署,使用規費收入,,3.80.1.1
2014,0508550312,NaN,場地設施使用費,規費收入,役政署,使用規費收入,,3.80.1.2
2014,0508580102,2494364000,證照費,規費收入,入出國及移民署,行政規費收入,,3.81.1.1
2014,0508580305,NaN,資料使用費,規費收入,入出國及移民署,使用規費收入,,3.81.2.1
2014,0508580312,NaN,場地設施使用費,規費收入,入出國及移民署,使用規費收入,,3.81.2.2
2014,0508610102,700000,證照費,規費收入,建築研究所,行政規費收入,,3.82.1.1
2014,0508610312,NaN,場地設施使用費,規費收入,建築研究所,使用規費收入,,3.82.2.1
2014,0508610313,31500000,服務費,規費收入,建築研究所,使用規費收入,,3.82.2.2
2014,0508650312,NaN,場地設施使用費,規費收入,空中勤務總隊,使用規費收入,,3.83.1.1
2014,0511010305,NaN,資料使用費,規費收入,外交部,使用規費收入,,3.84.1.1
2014,0511010312,NaN,場地設施使用費,規費收入,外交部,使用規費收入,,3.84.1.2
2014,0511100102,3381910000,證照費,規費收入,領事事務局,行政規費收入,,3.85.1.1
2014,0511100312,NaN,場地設施使用費,規費收入,領事事務局,使用規費收入,,3.85.2.1
2014,0511200312,NaN,場地設施使用費,規費收入,外交及國際事務學院,使用規費收入,,3.86.1.1
2014,0514010305,NaN,資料使用費,規費收入,國防部,使用規費收入,,3.87.1.1
2014,0514010312,NaN,場地設施使用費,規費收入,國防部,使用規費收入,,3.87.1.2
2014,0514020104,NaN,考試報名費,規費收入,國防部所屬,行政規費收入,,3.88.1.1
2014,0514020305,150000,資料使用費,規費收入,國防部所屬,使用規費收入,,3.88.2.1
2014,0514020312,NaN,場地設施使用費,規費收入,國防部所屬,使用規費收入,,3.88.2.2
2014,0514020313,1200000,服務費,規費收入,國防部所屬,使用規費收入,,3.88.2.3
2014,0517010101,150000,審查費,規費收入,財政部,行政規費收入,,3.89.1.1
2014,0517010102,NaN,證照費,規費收入,財政部,行政規費收入,,3.89.1.2
2014,0517010305,NaN,資料使用費,規費收入,財政部,使用規費收入,,3.89.2.1
2014,0517010312,NaN,場地設施使用費,規費收入,財政部,使用規費收入,,3.89.2.2
2014,0517100101,13609000,審查費,規費收入,國庫署,行政規費收入,,3.90.1.1
2014,0517100102,1781000,證照費,規費收入,國庫署,行政規費收入,,3.90.1.2
2014,0517100105,15253000,許可費,規費收入,國庫署,行政規費收入,,3.90.1.3
2014,0517100305,NaN,資料使用費,規費收入,國庫署,使用規費收入,,3.90.2.1
2014,0517100312,NaN,場地設施使用費,規費收入,國庫署,使用規費收入,,3.90.2.2
2014,0517100313,12000,服務費,規費收入,國庫署,使用規費收入,,3.90.2.3
2014,0517200102,1205000,證照費,規費收入,賦稅署,行政規費收入,,3.91.1.1
2014,0517200312,NaN,場地設施使用費,規費收入,賦稅署,使用規費收入,,3.91.2.1
2014,0517250102,NaN,證照費,規費收入,臺北國稅局,行政規費收入,,3.92.1.1
2014,0517250305,NaN,資料使用費,規費收入,臺北國稅局,使用規費收入,,3.92.2.1
2014,0517250312,NaN,場地設施使用費,規費收入,臺北國稅局,使用規費收入,,3.92.2.2
2014,0517250313,156776000,服務費,規費收入,臺北國稅局,使用規費收入,,3.92.2.3
2014,0517270312,NaN,場地設施使用費,規費收入,高雄國稅局,使用規費收入,,3.93.1.1
2014,0517270313,47391000,服務費,規費收入,高雄國稅局,使用規費收入,,3.93.1.2
2014,0517290102,NaN,證照費,規費收入,北區國稅局及所屬,行政規費收入,,3.94.1.1
2014,0517290305,NaN,資料使用費,規費收入,北區國稅局及所屬,使用規費收入,,3.94.2.1
2014,0517290312,NaN,場地設施使用費,規費收入,北區國稅局及所屬,使用規費收入,,3.94.2.2
2014,0517290313,74153000,服務費,規費收入,北區國稅局及所屬,使用規費收入,,3.94.2.3
2014,0517310102,NaN,證照費,規費收入,中區國稅局及所屬,行政規費收入,,3.95.1.1
2014,0517310312,NaN,場地設施使用費,規費收入,中區國稅局及所屬,使用規費收入,,3.95.2.1
2014,0517310313,61791000,服務費,規費收入,中區國稅局及所屬,使用規費收入,,3.95.2.2
2014,0517330102,NaN,證照費,規費收入,南區國稅局及所屬,行政規費收入,,3.96.1.1
2014,0517330312,NaN,場地設施使用費,規費收入,南區國稅局及所屬,使用規費收入,,3.96.2.1
2014,0517330313,24922000,服務費,規費收入,南區國稅局及所屬,使用規費收入,,3.96.2.2
2014,0517350101,150824000,審查費,規費收入,關務署及所屬,行政規費收入,,3.97.1.1
2014,0517350102,55902000,證照費,規費收入,關務署及所屬,行政規費收入,,3.97.1.2
2014,0517350305,1135000,資料使用費,規費收入,關務署及所屬,使用規費收入,,3.97.2.1
2014,0517350312,105000,場地設施使用費,規費收入,關務署及所屬,使用規費收入,,3.97.2.2
2014,0517350313,123578000,服務費,規費收入,關務署及所屬,使用規費收入,,3.97.2.3
2014,0517400312,NaN,場地設施使用費,規費收入,國有財產署及所屬,使用規費收入,,3.98.1.1
2014,0517400313,NaN,服務費,規費收入,國有財產署及所屬,使用規費收入,,3.98.1.2
2014,0517600312,NaN,場地設施使用費,規費收入,財政資訊中心,使用規費收入,,3.99.1.1
2014,0517600313,37371000,服務費,規費收入,財政資訊中心,使用規費收入,,3.99.1.2
2014,0520010101,NaN,審查費,規費收入,教育部,行政規費收入,,3.100.1.1
2014,0520010104,18917000,考試報名費,規費收入,教育部,行政規費收入,,3.100.1.2
2014,0520010305,1656000,資料使用費,規費收入,教育部,使用規費收入,,3.100.2.1
2014,0520010312,1408000,場地設施使用費,規費收入,教育部,使用規費收入,,3.100.2.2
2014,0520010313,2880000,服務費,規費收入,教育部,使用規費收入,,3.100.2.3
2014,0520100101,10217000,審查費,規費收入,國民及學前教育署,行政規費收入,,3.101.1.1
2014,0520100312,NaN,場地設施使用費,規費收入,國民及學前教育署,使用規費收入,,3.101.2.1
2014,0520200101,1915000,審查費,規費收入,體育署,行政規費收入,,3.102.1.1
2014,0520200102,231000,證照費,規費收入,體育署,行政規費收入,,3.102.1.2
2014,0520200305,NaN,資料使用費,規費收入,體育署,使用規費收入,,3.102.2.1
2014,0520200312,NaN,場地設施使用費,規費收入,體育署,使用規費收入,,3.102.2.2
2014,0520300312,NaN,場地設施使用費,規費收入,青年發展署,使用規費收入,,3.103.1.1
2014,0521730305,265000,資料使用費,規費收入,國家圖書館,使用規費收入,,3.104.1.1
2014,0521730312,1250000,場地設施使用費,規費收入,國家圖書館,使用規費收入,,3.104.1.2
2014,0521800305,10000,資料使用費,規費收入,國立公共資訊圖書館,使用規費收入,,3.105.1.1
2014,0521800312,500000,場地設施使用費,規費收入,國立公共資訊圖書館,使用規費收入,,3.105.1.2
