year,code,amount,name,topname,depname,depcat,cat,ref
2013,0503640305,520000,資料使用費,規費收入,客家委員會及所屬,使用規費收入,,3.13.2.1
2013,0503640312,467000,場地設施使用費,規費收入,客家委員會及所屬,使用規費收入,,3.13.2.2
2013,0503670305,1000,資料使用費,規費收入,中央選舉委員會及所屬,使用規費收入,,3.14.1.1
2013,0503670312,28000,場地設施使用費,規費收入,中央選舉委員會及所屬,使用規費收入,,3.14.1.2
2013,0503800305,600000,資料使用費,規費收入,研究發展考核委員會,使用規費收入,,3.15.1.1
2013,0503800312,62000,場地設施使用費,規費收入,研究發展考核委員會,使用規費收入,,3.15.1.2
2013,0503810305,200000,資料使用費,規費收入,檔案管理局,使用規費收入,,3.16.1.1
2013,0503820305,170000,資料使用費,規費收入,公平交易委員會,使用規費收入,,3.17.1.1
2013,0503820312,10000,場地設施使用費,規費收入,公平交易委員會,使用規費收入,,3.17.1.2
2013,0503850101,80753000,審查費,規費收入,國家通訊傳播委員會,行政規費收入,,3.18.1.1
2013,0503850102,35056000,證照費,規費收入,國家通訊傳播委員會,行政規費收入,,3.18.1.2
2013,0503850104,570000,考試報名費,規費收入,國家通訊傳播委員會,行政規費收入,,3.18.1.3
2013,0503850105,33303648000,許可費,規費收入,國家通訊傳播委員會,行政規費收入,,3.18.1.4
2013,0503850305,83000,資料使用費,規費收入,國家通訊傳播委員會,使用規費收入,,3.18.2.1
2013,0503850312,3115857000,場地設施使用費,規費收入,國家通訊傳播委員會,使用規費收入,,3.18.2.2
2013,0503900305,50000,資料使用費,規費收入,大陸委員會,使用規費收入,,3.19.1.1
2013,0503900312,28000,場地設施使用費,規費收入,大陸委員會,使用規費收入,,3.19.1.2
2013,0503910312,84000,場地設施使用費,規費收入,飛航安全調查委員會,使用規費收入,,3.20.1.1
2013,0503950101,45100000,審查費,規費收入,公共工程委員會,行政規費收入,,3.21.1.1
2013,0503950102,2390000,證照費,規費收入,公共工程委員會,行政規費收入,,3.21.1.2
2013,0503950305,930000,資料使用費,規費收入,公共工程委員會,使用規費收入,,3.21.2.1
2013,0503950312,10000,場地設施使用費,規費收入,公共工程委員會,使用規費收入,,3.21.2.2
2013,0503950313,2400000,服務費,規費收入,公共工程委員會,使用規費收入,,3.21.2.3
2013,0503970104,375000,考試報名費,規費收入,原住民族委員會,行政規費收入,,3.22.1.1
2013,0503970305,100000,資料使用費,規費收入,原住民族委員會,使用規費收入,,3.22.2.1
2013,0503970312,1700000,場地設施使用費,規費收入,原住民族委員會,使用規費收入,,3.22.2.2
2013,0503960305,30000,資料使用費,規費收入,文化園區管理局,使用規費收入,,3.23.1.1
2013,0503960312,27000000,場地設施使用費,規費收入,文化園區管理局,使用規費收入,,3.23.1.2
2013,0504010305,121000,資料使用費,規費收入,立法院,使用規費收入,,3.24.1.1
2013,0504010312,54000,場地設施使用費,規費收入,立法院,使用規費收入,,3.24.1.2
2013,0505010102,30000,證照費,規費收入,司法院,行政規費收入,,3.25.1.1
2013,0505010305,2120000,資料使用費,規費收入,司法院,使用規費收入,,3.25.2.1
2013,0505010312,157000,場地設施使用費,規費收入,司法院,使用規費收入,,3.25.2.2
2013,0505050201,14862000,民事訴訟費,規費收入,最高法院,司法規費收入,,3.26.1.1
2013,0505050305,163000,資料使用費,規費收入,最高法院,使用規費收入,,3.26.2.1
2013,0505050312,227000,場地設施使用費,規費收入,最高法院,使用規費收入,,3.26.2.2
2013,0505100204,2825000,行政訴訟費,規費收入,最高行政法院,司法規費收入,,3.27.1.1
2013,0505100305,58000,資料使用費,規費收入,最高行政法院,使用規費收入,,3.27.2.1
2013,0505100312,77000,場地設施使用費,規費收入,最高行政法院,使用規費收入,,3.27.2.2
2013,0505110204,14010000,行政訴訟費,規費收入,臺北高等行政法院,司法規費收入,,3.28.1.1
2013,0505110305,402000,資料使用費,規費收入,臺北高等行政法院,使用規費收入,,3.28.2.1
2013,0505110312,59000,場地設施使用費,規費收入,臺北高等行政法院,使用規費收入,,3.28.2.2
2013,0505120204,2939000,行政訴訟費,規費收入,臺中高等行政法院,司法規費收入,,3.29.1.1
2013,0505120305,84000,資料使用費,規費收入,臺中高等行政法院,使用規費收入,,3.29.2.1
2013,0505120312,312000,場地設施使用費,規費收入,臺中高等行政法院,使用規費收入,,3.29.2.2
2013,0505130204,4994000,行政訴訟費,規費收入,高雄高等行政法院,司法規費收入,,3.30.1.1
2013,0505130305,95000,資料使用費,規費收入,高雄高等行政法院,使用規費收入,,3.30.2.1
2013,0505130312,240000,場地設施使用費,規費收入,高雄高等行政法院,使用規費收入,,3.30.2.2
2013,0505200312,25000,場地設施使用費,規費收入,公務員懲戒委員會,使用規費收入,,3.31.1.1
2013,0505250312,8000,場地設施使用費,規費收入,司法人員研習所,使用規費收入,,3.32.1.1
2013,0505260201,35632000,民事訴訟費,規費收入,智慧財產法院,司法規費收入,,3.33.1.1
2013,0505260202,5000,非訟事件費,規費收入,智慧財產法院,司法規費收入,,3.33.1.2
2013,0505260204,2263000,行政訴訟費,規費收入,智慧財產法院,司法規費收入,,3.33.1.3
2013,0505260305,194000,資料使用費,規費收入,智慧財產法院,使用規費收入,,3.33.2.1
2013,0505260312,34000,場地設施使用費,規費收入,智慧財產法院,使用規費收入,,3.33.2.2
2013,0505300201,315967000,民事訴訟費,規費收入,臺灣高等法院,司法規費收入,,3.34.1.1
2013,0505300305,4514000,資料使用費,規費收入,臺灣高等法院,使用規費收入,,3.34.2.1
2013,0505300312,445000,場地設施使用費,規費收入,臺灣高等法院,使用規費收入,,3.34.2.2
2013,0505310201,74607000,民事訴訟費,規費收入,臺灣高等法院臺中分院,司法規費收入,,3.35.1.1
2013,0505310305,1140000,資料使用費,規費收入,臺灣高等法院臺中分院,使用規費收入,,3.35.2.1
2013,0505310312,904000,場地設施使用費,規費收入,臺灣高等法院臺中分院,使用規費收入,,3.35.2.2
2013,0505320201,41120000,民事訴訟費,規費收入,臺灣高等法院臺南分院,司法規費收入,,3.36.1.1
2013,0505320305,792000,資料使用費,規費收入,臺灣高等法院臺南分院,使用規費收入,,3.36.2.1
2013,0505320312,420000,場地設施使用費,規費收入,臺灣高等法院臺南分院,使用規費收入,,3.36.2.2
2013,0505330201,46132000,民事訴訟費,規費收入,臺灣高等法院高雄分院,司法規費收入,,3.37.1.1
2013,0505330305,1440000,資料使用費,規費收入,臺灣高等法院高雄分院,使用規費收入,,3.37.2.1
2013,0505330312,360000,場地設施使用費,規費收入,臺灣高等法院高雄分院,使用規費收入,,3.37.2.2
2013,0505340201,6145000,民事訴訟費,規費收入,臺灣高等法院花蓮分院,司法規費收入,,3.38.1.1
2013,0505340305,134000,資料使用費,規費收入,臺灣高等法院花蓮分院,使用規費收入,,3.38.2.1
2013,0505340312,210000,場地設施使用費,規費收入,臺灣高等法院花蓮分院,使用規費收入,,3.38.2.2
2013,0505410201,1285426000,民事訴訟費,規費收入,臺灣臺北地方法院,司法規費收入,,3.39.1.1
2013,0505410202,27500000,非訟事件費,規費收入,臺灣臺北地方法院,司法規費收入,,3.39.1.2
2013,0505410203,15385000,公證費,規費收入,臺灣臺北地方法院,司法規費收入,,3.39.1.3
2013,0505410204,4000000,行政訴訟費,規費收入,臺灣臺北地方法院,司法規費收入,,3.39.1.4
2013,0505410305,7825000,資料使用費,規費收入,臺灣臺北地方法院,使用規費收入,,3.39.2.1
2013,0505410312,875000,場地設施使用費,規費收入,臺灣臺北地方法院,使用規費收入,,3.39.2.2
2013,0505420201,391474000,民事訴訟費,規費收入,臺灣士林地方法院,司法規費收入,,3.40.1.1
2013,0505420202,11570000,非訟事件費,規費收入,臺灣士林地方法院,司法規費收入,,3.40.1.2
2013,0505420203,11974000,公證費,規費收入,臺灣士林地方法院,司法規費收入,,3.40.1.3
2013,0505420204,640000,行政訴訟費,規費收入,臺灣士林地方法院,司法規費收入,,3.40.1.4
2013,0505420305,2351000,資料使用費,規費收入,臺灣士林地方法院,使用規費收入,,3.40.2.1
2013,0505420312,691000,場地設施使用費,規費收入,臺灣士林地方法院,使用規費收入,,3.40.2.2
2013,0505430201,549676000,民事訴訟費,規費收入,臺灣新北地方法院,司法規費收入,,3.41.1.1
2013,0505430202,9151000,非訟事件費,規費收入,臺灣新北地方法院,司法規費收入,,3.41.1.2
2013,0505430203,9546000,公證費,規費收入,臺灣新北地方法院,司法規費收入,,3.41.1.3
2013,0505430204,3200000,行政訴訟費,規費收入,臺灣新北地方法院,司法規費收入,,3.41.1.4
2013,0505430305,3278000,資料使用費,規費收入,臺灣新北地方法院,使用規費收入,,3.41.2.1
2013,0505430312,1176000,場地設施使用費,規費收入,臺灣新北地方法院,使用規費收入,,3.41.2.2
2013,0505470201,405872000,民事訴訟費,規費收入,臺灣桃園地方法院,司法規費收入,,3.42.1.1
2013,0505470202,15368000,非訟事件費,規費收入,臺灣桃園地方法院,司法規費收入,,3.42.1.2
2013,0505470203,12320000,公證費,規費收入,臺灣桃園地方法院,司法規費收入,,3.42.1.3
2013,0505470204,7009000,行政訴訟費,規費收入,臺灣桃園地方法院,司法規費收入,,3.42.1.4
2013,0505470305,3662000,資料使用費,規費收入,臺灣桃園地方法院,使用規費收入,,3.42.2.1
2013,0505470312,451000,場地設施使用費,規費收入,臺灣桃園地方法院,使用規費收入,,3.42.2.2
2013,0505480201,149726000,民事訴訟費,規費收入,臺灣新竹地方法院,司法規費收入,,3.43.1.1
2013,0505480202,4715000,非訟事件費,規費收入,臺灣新竹地方法院,司法規費收入,,3.43.1.2
2013,0505480203,5378000,公證費,規費收入,臺灣新竹地方法院,司法規費收入,,3.43.1.3
2013,0505480204,120000,行政訴訟費,規費收入,臺灣新竹地方法院,司法規費收入,,3.43.1.4
2013,0505480305,1496000,資料使用費,規費收入,臺灣新竹地方法院,使用規費收入,,3.43.2.1
2013,0505480312,576000,場地設施使用費,規費收入,臺灣新竹地方法院,使用規費收入,,3.43.2.2
2013,0505490201,68530000,民事訴訟費,規費收入,臺灣苗栗地方法院,司法規費收入,,3.44.1.1
2013,0505490202,2475000,非訟事件費,規費收入,臺灣苗栗地方法院,司法規費收入,,3.44.1.2
2013,0505490203,2350000,公證費,規費收入,臺灣苗栗地方法院,司法規費收入,,3.44.1.3
2013,0505490204,676000,行政訴訟費,規費收入,臺灣苗栗地方法院,司法規費收入,,3.44.1.4
2013,0505490305,599000,資料使用費,規費收入,臺灣苗栗地方法院,使用規費收入,,3.44.2.1
2013,0505490312,208000,場地設施使用費,規費收入,臺灣苗栗地方法院,使用規費收入,,3.44.2.2
2013,0505500201,453508000,民事訴訟費,規費收入,臺灣臺中地方法院,司法規費收入,,3.45.1.1
2013,0505500202,19388000,非訟事件費,規費收入,臺灣臺中地方法院,司法規費收入,,3.45.1.2
2013,0505500203,9889000,公證費,規費收入,臺灣臺中地方法院,司法規費收入,,3.45.1.3
2013,0505500204,685000,行政訴訟費,規費收入,臺灣臺中地方法院,司法規費收入,,3.45.1.4
2013,0505500305,4185000,資料使用費,規費收入,臺灣臺中地方法院,使用規費收入,,3.45.2.1
2013,0505500312,1259000,場地設施使用費,規費收入,臺灣臺中地方法院,使用規費收入,,3.45.2.2
2013,0505510201,57943000,民事訴訟費,規費收入,臺灣南投地方法院,司法規費收入,,3.46.1.1
2013,0505510202,2591000,非訟事件費,規費收入,臺灣南投地方法院,司法規費收入,,3.46.1.2
2013,0505510203,4214000,公證費,規費收入,臺灣南投地方法院,司法規費收入,,3.46.1.3
2013,0505510204,220000,行政訴訟費,規費收入,臺灣南投地方法院,司法規費收入,,3.46.1.4
2013,0505510305,558000,資料使用費,規費收入,臺灣南投地方法院,使用規費收入,,3.46.2.1
2013,0505510312,360000,場地設施使用費,規費收入,臺灣南投地方法院,使用規費收入,,3.46.2.2
2013,0505520201,191132000,民事訴訟費,規費收入,臺灣彰化地方法院,司法規費收入,,3.47.1.1
2013,0505520202,6800000,非訟事件費,規費收入,臺灣彰化地方法院,司法規費收入,,3.47.1.2
2013,0505520203,5500000,公證費,規費收入,臺灣彰化地方法院,司法規費收入,,3.47.1.3
2013,0505520204,1013000,行政訴訟費,規費收入,臺灣彰化地方法院,司法規費收入,,3.47.1.4
2013,0505520305,1872000,資料使用費,規費收入,臺灣彰化地方法院,使用規費收入,,3.47.2.1
2013,0505520312,721000,場地設施使用費,規費收入,臺灣彰化地方法院,使用規費收入,,3.47.2.2
2013,0505530201,79650000,民事訴訟費,規費收入,臺灣雲林地方法院,司法規費收入,,3.48.1.1
2013,0505530202,3250000,非訟事件費,規費收入,臺灣雲林地方法院,司法規費收入,,3.48.1.2
2013,0505530203,2800000,公證費,規費收入,臺灣雲林地方法院,司法規費收入,,3.48.1.3
2013,0505530204,500000,行政訴訟費,規費收入,臺灣雲林地方法院,司法規費收入,,3.48.1.4
2013,0505530305,645000,資料使用費,規費收入,臺灣雲林地方法院,使用規費收入,,3.48.2.1
2013,0505530312,290000,場地設施使用費,規費收入,臺灣雲林地方法院,使用規費收入,,3.48.2.2
2013,0505540201,109742000,民事訴訟費,規費收入,臺灣嘉義地方法院,司法規費收入,,3.49.1.1
2013,0505540202,4300000,非訟事件費,規費收入,臺灣嘉義地方法院,司法規費收入,,3.49.1.2
2013,0505540203,2800000,公證費,規費收入,臺灣嘉義地方法院,司法規費收入,,3.49.1.3
2013,0505540204,500000,行政訴訟費,規費收入,臺灣嘉義地方法院,司法規費收入,,3.49.1.4
2013,0505540305,978000,資料使用費,規費收入,臺灣嘉義地方法院,使用規費收入,,3.49.2.1
2013,0505540312,400000,場地設施使用費,規費收入,臺灣嘉義地方法院,使用規費收入,,3.49.2.2
2013,0505560201,309220000,民事訴訟費,規費收入,臺灣臺南地方法院,司法規費收入,,3.50.1.1
2013,0505560202,11050000,非訟事件費,規費收入,臺灣臺南地方法院,司法規費收入,,3.50.1.2
2013,0505560203,8000000,公證費,規費收入,臺灣臺南地方法院,司法規費收入,,3.50.1.3
2013,0505560204,1000000,行政訴訟費,規費收入,臺灣臺南地方法院,司法規費收入,,3.50.1.4
2013,0505560305,2140000,資料使用費,規費收入,臺灣臺南地方法院,使用規費收入,,3.50.2.1
2013,0505560312,1080000,場地設施使用費,規費收入,臺灣臺南地方法院,使用規費收入,,3.50.2.2
2013,0505580201,552362000,民事訴訟費,規費收入,臺灣高雄地方法院,司法規費收入,,3.51.1.1
2013,0505580202,17400000,非訟事件費,規費收入,臺灣高雄地方法院,司法規費收入,,3.51.1.2
2013,0505580203,8840000,公證費,規費收入,臺灣高雄地方法院,司法規費收入,,3.51.1.3
2013,0505580204,1050000,行政訴訟費,規費收入,臺灣高雄地方法院,司法規費收入,,3.51.1.4
2013,0505580305,5316000,資料使用費,規費收入,臺灣高雄地方法院,使用規費收入,,3.51.2.1
2013,0505580312,1190000,場地設施使用費,規費收入,臺灣高雄地方法院,使用規費收入,,3.51.2.2
2013,0505590201,115849000,民事訴訟費,規費收入,臺灣屏東地方法院,司法規費收入,,3.52.1.1
2013,0505590202,4100000,非訟事件費,規費收入,臺灣屏東地方法院,司法規費收入,,3.52.1.2
2013,0505590203,5200000,公證費,規費收入,臺灣屏東地方法院,司法規費收入,,3.52.1.3
2013,0505590204,265000,行政訴訟費,規費收入,臺灣屏東地方法院,司法規費收入,,3.52.1.4
2013,0505590305,1100000,資料使用費,規費收入,臺灣屏東地方法院,使用規費收入,,3.52.2.1
2013,0505590312,630000,場地設施使用費,規費收入,臺灣屏東地方法院,使用規費收入,,3.52.2.2
2013,0505600201,24296000,民事訴訟費,規費收入,臺灣臺東地方法院,司法規費收入,,3.53.1.1
2013,0505600202,1159000,非訟事件費,規費收入,臺灣臺東地方法院,司法規費收入,,3.53.1.2
2013,0505600203,1791000,公證費,規費收入,臺灣臺東地方法院,司法規費收入,,3.53.1.3
2013,0505600204,100000,行政訴訟費,規費收入,臺灣臺東地方法院,司法規費收入,,3.53.1.4
2013,0505600305,280000,資料使用費,規費收入,臺灣臺東地方法院,使用規費收入,,3.53.2.1
2013,0505600312,456000,場地設施使用費,規費收入,臺灣臺東地方法院,使用規費收入,,3.53.2.2
2013,0505610201,39321000,民事訴訟費,規費收入,臺灣花蓮地方法院,司法規費收入,,3.54.1.1
2013,0505610202,1583000,非訟事件費,規費收入,臺灣花蓮地方法院,司法規費收入,,3.54.1.2
2013,0505610203,65000,公證費,規費收入,臺灣花蓮地方法院,司法規費收入,,3.54.1.3
2013,0505610204,2130000,行政訴訟費,規費收入,臺灣花蓮地方法院,司法規費收入,,3.54.1.4
2013,0505610305,613000,資料使用費,規費收入,臺灣花蓮地方法院,使用規費收入,,3.54.2.1
2013,0505610312,560000,場地設施使用費,規費收入,臺灣花蓮地方法院,使用規費收入,,3.54.2.2
2013,0505620201,67240000,民事訴訟費,規費收入,臺灣宜蘭地方法院,司法規費收入,,3.55.1.1
2013,0505620202,3040000,非訟事件費,規費收入,臺灣宜蘭地方法院,司法規費收入,,3.55.1.2
2013,0505620203,4065000,公證費,規費收入,臺灣宜蘭地方法院,司法規費收入,,3.55.1.3
2013,0505620204,120000,行政訴訟費,規費收入,臺灣宜蘭地方法院,司法規費收入,,3.55.1.4
2013,0505620305,454000,資料使用費,規費收入,臺灣宜蘭地方法院,使用規費收入,,3.55.2.1
2013,0505620312,490000,場地設施使用費,規費收入,臺灣宜蘭地方法院,使用規費收入,,3.55.2.2
2013,0505630201,76973000,民事訴訟費,規費收入,臺灣基隆地方法院,司法規費收入,,3.56.1.1
2013,0505630202,2680000,非訟事件費,規費收入,臺灣基隆地方法院,司法規費收入,,3.56.1.2
2013,0505630203,2788000,公證費,規費收入,臺灣基隆地方法院,司法規費收入,,3.56.1.3
2013,0505630204,1070000,行政訴訟費,規費收入,臺灣基隆地方法院,司法規費收入,,3.56.1.4
2013,0505630305,610000,資料使用費,規費收入,臺灣基隆地方法院,使用規費收入,,3.56.2.1
2013,0505630312,234000,場地設施使用費,規費收入,臺灣基隆地方法院,使用規費收入,,3.56.2.2
2013,0505640201,7030000,民事訴訟費,規費收入,臺灣澎湖地方法院,司法規費收入,,3.57.1.1
2013,0505640202,325000,非訟事件費,規費收入,臺灣澎湖地方法院,司法規費收入,,3.57.1.2
2013,0505640203,906000,公證費,規費收入,臺灣澎湖地方法院,司法規費收入,,3.57.1.3
2013,0505640204,11000,行政訴訟費,規費收入,臺灣澎湖地方法院,司法規費收入,,3.57.1.4
2013,0505640305,120000,資料使用費,規費收入,臺灣澎湖地方法院,使用規費收入,,3.57.2.1
2013,0505640312,144000,場地設施使用費,規費收入,臺灣澎湖地方法院,使用規費收入,,3.57.2.2
2013,0505800201,1350000,民事訴訟費,規費收入,臺灣高雄少年及家事法院,司法規費收入,,3.58.1.1
2013,0505800202,1000000,非訟事件費,規費收入,臺灣高雄少年及家事法院,司法規費收入,,3.58.1.2
2013,0505800305,150000,資料使用費,規費收入,臺灣高雄少年及家事法院,使用規費收入,,3.58.2.1
2013,0505800312,151000,場地設施使用費,規費收入,臺灣高雄少年及家事法院,使用規費收入,,3.58.2.2
2013,0505900201,2059000,民事訴訟費,規費收入,福建高等法院金門分院,司法規費收入,,3.59.1.1
2013,0505900305,40000,資料使用費,規費收入,福建高等法院金門分院,使用規費收入,,3.59.2.1
2013,0505900312,17000,場地設施使用費,規費收入,福建高等法院金門分院,使用規費收入,,3.59.2.2
2013,0505910201,11873000,民事訴訟費,規費收入,福建金門地方法院,司法規費收入,,3.60.1.1
2013,0505910202,440000,非訟事件費,規費收入,福建金門地方法院,司法規費收入,,3.60.1.2
2013,0505910203,1220000,公證費,規費收入,福建金門地方法院,司法規費收入,,3.60.1.3
2013,0505910204,12000,行政訴訟費,規費收入,福建金門地方法院,司法規費收入,,3.60.1.4
2013,0505910305,325000,資料使用費,規費收入,福建金門地方法院,使用規費收入,,3.60.2.1
2013,0505910312,25000,場地設施使用費,規費收入,福建金門地方法院,使用規費收入,,3.60.2.2
2013,0505930201,1074000,民事訴訟費,規費收入,福建連江地方法院,司法規費收入,,3.61.1.1
2013,0505930202,23000,非訟事件費,規費收入,福建連江地方法院,司法規費收入,,3.61.1.2
2013,0505930203,106000,公證費,規費收入,福建連江地方法院,司法規費收入,,3.61.1.3
2013,0505930204,18000,行政訴訟費,規費收入,福建連江地方法院,司法規費收入,,3.61.1.4
2013,0505930305,9000,資料使用費,規費收入,福建連江地方法院,使用規費收入,,3.61.2.1
2013,0506010102,30750000,證照費,規費收入,考試院,行政規費收入,,3.62.1.1
2013,0506010305,60000,資料使用費,規費收入,考試院,使用規費收入,,3.62.2.1
2013,0506010312,133000,場地設施使用費,規費收入,考試院,使用規費收入,,3.62.2.2
2013,0506100305,NaN,資料使用費,規費收入,考選部,使用規費收入,,3.63.1.1
2013,0506100312,6000000,場地設施使用費,規費收入,考選部,使用規費收入,,3.63.1.2
2013,0506200305,990000,資料使用費,規費收入,銓敘部,使用規費收入,,3.64.1.1
2013,0506200312,31000,場地設施使用費,規費收入,銓敘部,使用規費收入,,3.64.1.2
2013,0506200313,NaN,服務費,規費收入,銓敘部,使用規費收入,,3.64.1.3
2013,0506300305,NaN,資料使用費,規費收入,公務人員保障暨培訓委員會,使用規費收入,,3.65.1.1
2013,0506300312,17000,場地設施使用費,規費收入,公務人員保障暨培訓委員會,使用規費收入,,3.65.1.2
2013,0506400305,NaN,資料使用費,規費收入,國家文官學院及所屬,使用規費收入,,3.66.1.1
2013,0506400312,8000,場地設施使用費,規費收入,國家文官學院及所屬,使用規費收入,,3.66.1.2
2013,0506500312,9000,場地設施使用費,規費收入,公務人員退休撫卹基金監理委員會,使用規費收入,,3.67.1.1
2013,0507010305,71000,資料使用費,規費收入,監察院,使用規費收入,,3.68.1.1
2013,0507010312,77000,場地設施使用費,規費收入,監察院,使用規費收入,,3.68.1.2
2013,0507100305,400000,資料使用費,規費收入,審計部,使用規費收入,,3.69.1.1
2013,0507100312,203000,場地設施使用費,規費收入,審計部,使用規費收入,,3.69.1.2
2013,0507600312,8000,場地設施使用費,規費收入,審計部臺北市審計處,使用規費收入,,3.70.1.1
2013,0507620312,NaN,場地設施使用費,規費收入,審計部新北市審計處,使用規費收入,,3.71.1.1
2013,0507640312,8000,場地設施使用費,規費收入,審計部臺中市審計處,使用規費收入,,3.72.1.1
2013,0507660312,NaN,場地設施使用費,規費收入,審計部臺南市審計處,使用規費收入,,3.73.1.1
2013,0507700312,16000,場地設施使用費,規費收入,審計部高雄市審計處,使用規費收入,,3.74.1.1
2013,0508010101,926000,審查費,規費收入,內政部,行政規費收入,,3.75.1.1
2013,0508010102,17982000,證照費,規費收入,內政部,行政規費收入,,3.75.1.2
2013,0508010104,784000,考試報名費,規費收入,內政部,行政規費收入,,3.75.1.3
2013,0508010305,15399000,資料使用費,規費收入,內政部,使用規費收入,,3.75.2.1
2013,0508010312,630000,場地設施使用費,規費收入,內政部,使用規費收入,,3.75.2.2
2013,0508010313,13045000,服務費,規費收入,內政部,使用規費收入,,3.75.2.3
2013,0508110101,28330000,審查費,規費收入,營建署及所屬,行政規費收入,,3.76.1.1
2013,0508110102,19199000,證照費,規費收入,營建署及所屬,行政規費收入,,3.76.1.2
2013,0508110305,3785000,資料使用費,規費收入,營建署及所屬,使用規費收入,,3.76.2.1
2013,0508110312,24744000,場地設施使用費,規費收入,營建署及所屬,使用規費收入,,3.76.2.2
2013,0508210101,42000,審查費,規費收入,警政署及所屬,行政規費收入,,3.77.1.1
2013,0508210102,336000,證照費,規費收入,警政署及所屬,行政規費收入,,3.77.1.2
2013,0508210104,12000000,考試報名費,規費收入,警政署及所屬,行政規費收入,,3.77.1.3
2013,0508210305,NaN,資料使用費,規費收入,警政署及所屬,使用規費收入,,3.77.2.1
2013,0508210312,7340000,場地設施使用費,規費收入,警政署及所屬,使用規費收入,,3.77.2.2
2013,0508410104,8440000,考試報名費,規費收入,中央警察大學,行政規費收入,,3.78.1.1
2013,0508410305,NaN,資料使用費,規費收入,中央警察大學,使用規費收入,,3.78.2.1
2013,0508410312,98000,場地設施使用費,規費收入,中央警察大學,使用規費收入,,3.78.2.2
2013,0508410313,900000,服務費,規費收入,中央警察大學,使用規費收入,,3.78.2.3
2013,0508510101,118580000,審查費,規費收入,消防署及所屬,行政規費收入,,3.79.1.1
2013,0508510102,405000,證照費,規費收入,消防署及所屬,行政規費收入,,3.79.1.2
2013,0508510312,222000,場地設施使用費,規費收入,消防署及所屬,使用規費收入,,3.79.2.1
2013,0508550312,280000,場地設施使用費,規費收入,役政署,使用規費收入,,3.80.1.1
2013,0508580102,2218570000,證照費,規費收入,入出國及移民署,行政規費收入,,3.81.1.1
2013,0508580305,NaN,資料使用費,規費收入,入出國及移民署,使用規費收入,,3.81.2.1
2013,0508580312,7000,場地設施使用費,規費收入,入出國及移民署,使用規費收入,,3.81.2.2
2013,0508610102,200000,證照費,規費收入,建築研究所,行政規費收入,,3.82.1.1
2013,0508610312,8000,場地設施使用費,規費收入,建築研究所,使用規費收入,,3.82.2.1
2013,0508610313,25415000,服務費,規費收入,建築研究所,使用規費收入,,3.82.2.2
2013,0508650312,8000,場地設施使用費,規費收入,空中勤務總隊,使用規費收入,,3.83.1.1
2013,0508710312,NaN,場地設施使用費,規費收入,兒童局,使用規費收入,,3.84.1.1
2013,0511010305,6120000,資料使用費,規費收入,外交部,使用規費收入,,3.85.1.1
2013,0511010312,4690000,場地設施使用費,規費收入,外交部,使用規費收入,,3.85.1.2
2013,0511100102,3583926000,證照費,規費收入,領事事務局,行政規費收入,,3.86.1.1
2013,0511100312,48000,場地設施使用費,規費收入,領事事務局,使用規費收入,,3.86.2.1
2013,0511200312,69000,場地設施使用費,規費收入,外交及國際事務學院,使用規費收入,,3.87.1.1
2013,0514010305,532000,資料使用費,規費收入,國防部,使用規費收入,,3.88.1.1
2013,0514010312,45000,場地設施使用費,規費收入,國防部,使用規費收入,,3.88.1.2
2013,0514020104,1771000,考試報名費,規費收入,國防部所屬,行政規費收入,,3.89.1.1
2013,0514020305,1322000,資料使用費,規費收入,國防部所屬,使用規費收入,,3.89.2.1
2013,0514020312,47605000,場地設施使用費,規費收入,國防部所屬,使用規費收入,,3.89.2.2
2013,0514020313,1380000,服務費,規費收入,國防部所屬,使用規費收入,,3.89.2.3
2013,0517010101,NaN,審查費,規費收入,財政部,行政規費收入,,3.90.1.1
2013,0517010102,NaN,證照費,規費收入,財政部,行政規費收入,,3.90.1.2
2013,0517010305,591000,資料使用費,規費收入,財政部,使用規費收入,,3.90.2.1
2013,0517010312,914000,場地設施使用費,規費收入,財政部,使用規費收入,,3.90.2.2
2013,0517100101,11346000,審查費,規費收入,國庫署,行政規費收入,,3.91.1.1
2013,0517100102,1254000,證照費,規費收入,國庫署,行政規費收入,,3.91.1.2
2013,0517100105,15253000,許可費,規費收入,國庫署,行政規費收入,,3.91.1.3
2013,0517100305,NaN,資料使用費,規費收入,國庫署,使用規費收入,,3.91.2.1
2013,0517100312,125000,場地設施使用費,規費收入,國庫署,使用規費收入,,3.91.2.2
2013,0517100313,12000,服務費,規費收入,國庫署,使用規費收入,,3.91.2.3
2013,0517200102,1010000,證照費,規費收入,賦稅署,行政規費收入,,3.92.1.1
2013,0517200312,106000,場地設施使用費,規費收入,賦稅署,使用規費收入,,3.92.2.1
2013,0517250305,NaN,資料使用費,規費收入,臺北國稅局,使用規費收入,,3.93.1.1
2013,0517250312,367000,場地設施使用費,規費收入,臺北國稅局,使用規費收入,,3.93.1.2
2013,0517250313,138909000,服務費,規費收入,臺北國稅局,使用規費收入,,3.93.1.3
2013,0517270102,NaN,證照費,規費收入,高雄國稅局,行政規費收入,,3.94.1.1
2013,0517270312,93000,場地設施使用費,規費收入,高雄國稅局,使用規費收入,,3.94.2.1
2013,0517270313,43826000,服務費,規費收入,高雄國稅局,使用規費收入,,3.94.2.2
